CustomerID,Recency,Frequency,Monetary,ActiveMonths,AverageOrderValue,HighValueOneTimeBuyer,Cluster,KMeansSegment,Segment
13382,280,1,222.99,1,222.99,False,0,Dormant Customers,Dormant Customers
13384,30,7,4151.93,5,593.1328571428572,False,4,Regular Buyers,Regular Buyers
13385,329,1,534.57,1,534.57,False,0,Dormant Customers,Dormant Customers
13388,131,2,677.1,1,338.55,False,2,Recent Low-Engagement,Recent Low-Engagement
13389,11,3,797.96,3,265.9866666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13390,74,1,544.08,1,544.08,False,3,,
13391,203,1,59.8,1,59.8,False,0,Dormant Customers,Dormant Customers
13394,1,8,2520.02,8,315.0025,False,4,Regular Buyers,Regular Buyers
13395,185,1,307.72,1,307.72,False,0,Dormant Customers,Dormant Customers
13396,29,2,1360.99,2,680.495,False,2,Recent Low-Engagement,Recent Low-Engagement
13397,72,5,1544.13,5,308.826,False,4,Regular Buyers,Regular Buyers
13398,192,1,457.34,1,457.34,False,0,Dormant Customers,Dormant Customers
13402,127,2,621.23,2,310.615,False,2,Recent Low-Engagement,Recent Low-Engagement
13403,17,1,75.0,1,75.0,False,3,,
13404,1,2,252.49,2,126.245,False,3,,
13405,74,3,572.451,3,190.817,False,2,Recent Low-Engagement,Recent Low-Engagement
13408,1,62,28117.04,13,453.5006451612903,False,1,High-Value & Active,High-Value & Active
13410,24,5,1003.06,5,200.612,False,4,Regular Buyers,Regular Buyers
13411,107,1,213.55,1,213.55,False,3,,
13414,133,3,1390.5,2,463.5,False,2,Recent Low-Engagement,Recent Low-Engagement
13416,43,2,712.5,2,356.25,False,2,Recent Low-Engagement,Recent Low-Engagement
13417,4,2,640.83,2,320.415,False,2,Recent Low-Engagement,Recent Low-Engagement
13418,11,18,6127.43,9,340.4127777777778,False,1,High-Value & Active,High-Value & Active
13419,63,1,221.06,1,221.06,False,3,,
13420,149,2,159.85,2,79.925,False,3,,
13421,40,2,1851.08,2,925.54,False,2,Recent Low-Engagement,Recent Low-Engagement
13422,64,1,2626.3,1,2626.3,False,2,Recent Low-Engagement,Recent Low-Engagement
13425,108,3,1624.21,3,541.4033333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13426,0,10,3641.32,9,364.132,False,4,Regular Buyers,Regular Buyers
13427,19,3,582.6,3,194.20000000000002,False,2,Recent Low-Engagement,Recent Low-Engagement
13428,10,1,218.47,1,218.47,False,3,,
13429,10,4,1006.8,3,251.7,False,2,Recent Low-Engagement,Recent Low-Engagement
13430,18,2,679.45,2,339.725,False,2,Recent Low-Engagement,Recent Low-Engagement
13431,67,2,1269.1,2,634.55,False,2,Recent Low-Engagement,Recent Low-Engagement
13434,74,2,534.24,1,267.12,False,2,Recent Low-Engagement,Recent Low-Engagement
13435,5,7,3809.8900000000003,6,544.2700000000001,False,4,Regular Buyers,Regular Buyers
13436,1,1,196.89,1,196.89,False,3,,
13437,14,7,3408.06,4,486.86571428571426,False,4,Regular Buyers,Regular Buyers
13439,255,1,283.71,1,283.71,False,0,Dormant Customers,Dormant Customers
13441,91,1,296.64,1,296.64,False,3,,
13447,23,3,1129.14,1,376.38000000000005,False,2,Recent Low-Engagement,Recent Low-Engagement
13448,16,6,3539.37,4,589.895,False,4,Regular Buyers,Regular Buyers
13449,23,1,291.88,1,291.88,False,3,,
13450,26,6,2043.7199999999998,5,340.61999999999995,False,4,Regular Buyers,Regular Buyers
13451,26,5,2976.15,5,595.23,False,4,Regular Buyers,Regular Buyers
13452,259,2,590.0,1,295.0,False,0,Dormant Customers,Dormant Customers
13453,165,2,356.97999999999996,2,178.48999999999998,False,0,Dormant Customers,Dormant Customers
13455,24,2,1058.34,2,529.17,False,2,Recent Low-Engagement,Recent Low-Engagement
13456,17,6,1766.72,5,294.4533333333333,False,4,Regular Buyers,Regular Buyers
13458,7,14,9646.57,11,689.0407142857142,False,1,High-Value & Active,High-Value & Active
13460,29,2,183.44,2,91.72,False,3,,
13461,38,3,1445.0,3,481.6666666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13462,252,1,151.5,1,151.5,False,0,Dormant Customers,Dormant Customers
13464,58,1,674.68,1,674.68,False,2,Recent Low-Engagement,Recent Low-Engagement
13466,184,1,307.9,1,307.9,False,0,Dormant Customers,Dormant Customers
13467,10,2,1083.71,1,541.855,False,2,Recent Low-Engagement,Recent Low-Engagement
13468,1,37,5704.97,13,154.1883783783784,False,1,High-Value & Active,High-Value & Active
13470,99,2,165.0,2,82.5,False,3,,
13471,1,4,2531.58,3,632.895,False,4,Regular Buyers,Regular Buyers
13473,60,2,422.64,2,211.32,False,2,Recent Low-Engagement,Recent Low-Engagement
13474,236,1,229.59,1,229.59,False,0,Dormant Customers,Dormant Customers
13475,191,4,1431.78,4,357.945,False,2,Recent Low-Engagement,Recent Low-Engagement
13476,178,2,1238.47,2,619.235,False,2,Recent Low-Engagement,Recent Low-Engagement
13477,37,6,1454.58,6,242.42999999999998,False,4,Regular Buyers,Regular Buyers
13479,200,2,300.95,2,150.475,False,0,Dormant Customers,Dormant Customers
13481,45,5,1804.56,4,360.912,False,4,Regular Buyers,Regular Buyers
13482,232,1,184.64,1,184.64,False,0,Dormant Customers,Dormant Customers
13483,65,1,140.34,1,140.34,False,3,,
13484,241,1,313.8,1,313.8,False,0,Dormant Customers,Dormant Customers
13485,233,1,454.24,1,454.24,False,0,Dormant Customers,Dormant Customers
13486,78,3,1122.41,3,374.1366666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13487,57,3,575.4,3,191.79999999999998,False,2,Recent Low-Engagement,Recent Low-Engagement
13488,17,13,8968.31,10,689.87,False,1,High-Value & Active,High-Value & Active
13489,105,4,449.52,3,112.38,False,2,Recent Low-Engagement,Recent Low-Engagement
13491,51,10,1215.82,7,121.582,False,4,Regular Buyers,Regular Buyers
13492,136,3,1269.84,2,423.28,False,2,Recent Low-Engagement,Recent Low-Engagement
13493,275,2,618.63,2,309.315,False,0,Dormant Customers,Dormant Customers
13494,311,1,316.26000000000005,1,316.26000000000005,False,0,Dormant Customers,Dormant Customers
13495,7,5,2044.8700000000001,4,408.97400000000005,False,4,Regular Buyers,Regular Buyers
13496,10,2,653.33,2,326.665,False,2,Recent Low-Engagement,Recent Low-Engagement
13497,282,2,348.05,2,174.025,False,0,Dormant Customers,Dormant Customers
13499,17,5,1159.11,4,231.82199999999997,False,4,Regular Buyers,Regular Buyers
13500,23,3,1166.77,2,388.92333333333335,False,2,Recent Low-Engagement,Recent Low-Engagement
13501,288,1,1340.32,1,1340.32,False,0,Dormant Customers,Dormant Customers
13502,16,3,292.0,3,97.33333333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13503,71,1,216.85,1,216.85,False,3,,
13504,64,1,295.93,1,295.93,False,3,,
13505,72,4,4393.63,4,1098.4075,False,4,Regular Buyers,Regular Buyers
13506,316,2,458.52,2,229.26,False,0,Dormant Customers,Dormant Customers
13507,3,4,2479.16,4,619.79,False,4,Regular Buyers,Regular Buyers
13508,243,1,110.97,1,110.97,False,0,Dormant Customers,Dormant Customers
13509,8,7,979.72,6,139.96,False,4,Regular Buyers,Regular Buyers
13510,1,4,1791.56,4,447.89,False,4,Regular Buyers,Regular Buyers
13512,260,1,251.21,1,251.21,False,0,Dormant Customers,Dormant Customers
13513,126,1,205.1,1,205.1,False,3,,
13514,73,1,152.20000000000002,1,152.20000000000002,False,3,,
13515,72,4,891.12,4,222.78,False,2,Recent Low-Engagement,Recent Low-Engagement
13516,21,3,1389.41,3,463.1366666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13517,59,3,2128.42,3,709.4733333333334,False,2,Recent Low-Engagement,Recent Low-Engagement
13518,85,1,659.4399999999999,1,659.4399999999999,False,3,,
13519,78,1,122.75,1,122.75,False,3,,
13520,58,6,3624.35,6,604.0583333333333,False,4,Regular Buyers,Regular Buyers
13521,1,3,1093.65,2,364.55,False,2,Recent Low-Engagement,Recent Low-Engagement
13522,30,1,125.80000000000001,1,125.80000000000001,False,3,,
13523,33,5,3964.88,4,792.976,False,4,Regular Buyers,Regular Buyers
13524,40,5,680.1800000000001,5,136.036,False,2,Recent Low-Engagement,Recent Low-Engagement
13525,14,2,628.78,2,314.39,False,2,Recent Low-Engagement,Recent Low-Engagement
13527,33,7,2287.51,5,326.7871428571429,False,4,Regular Buyers,Regular Buyers
13529,78,2,307.76,2,153.88,False,3,,
13531,205,2,483.8,2,241.9,False,0,Dormant Customers,Dormant Customers
13532,33,1,210.31,1,210.31,False,3,,
13533,182,3,270.79,2,90.26333333333334,False,0,Dormant Customers,Dormant Customers
13534,2,25,5870.08,12,234.8032,False,1,High-Value & Active,High-Value & Active
13536,1,7,3448.29,4,492.61285714285714,False,4,Regular Buyers,Regular Buyers
13538,43,7,1280.85,7,182.97857142857143,False,4,Regular Buyers,Regular Buyers
13539,85,3,631.34,3,210.4466666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13544,39,2,291.41,2,145.705,False,3,,
13546,12,3,626.99,3,208.99666666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13548,96,2,682.41,2,341.205,False,2,Recent Low-Engagement,Recent Low-Engagement
13549,25,7,918.2,5,131.17142857142858,False,4,Regular Buyers,Regular Buyers
13551,319,1,91.80000000000001,1,91.80000000000001,False,0,Dormant Customers,Dormant Customers
13552,66,12,3740.07,7,311.6725,False,1,High-Value & Active,High-Value & Active
13555,73,4,4149.28,2,1037.32,False,4,Regular Buyers,Regular Buyers
13557,28,2,584.06,2,292.03,False,2,Recent Low-Engagement,Recent Low-Engagement
13558,5,4,605.06,3,151.265,False,2,Recent Low-Engagement,Recent Low-Engagement
13560,7,1,174.37,1,174.37,False,3,,
13561,215,1,141.85999999999999,1,141.85999999999999,False,0,Dormant Customers,Dormant Customers
13562,81,3,1799.33,3,599.7766666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
13563,84,2,777.53,2,388.765,False,2,Recent Low-Engagement,Recent Low-Engagement
13564,144,3,1749.02,2,583.0066666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13565,19,2,240.22,2,120.11,False,3,,
13566,40,2,874.71,2,437.355,False,2,Recent Low-Engagement,Recent Low-Engagement
13568,173,1,192.85,1,192.85,False,0,Dormant Customers,Dormant Customers
13569,17,2,373.75,2,186.875,False,3,,
13570,243,1,239.49,1,239.49,False,0,Dormant Customers,Dormant Customers
13571,12,12,2092.32,9,174.36,False,4,Regular Buyers,Regular Buyers
13572,205,1,1384.25,1,1384.25,False,0,Dormant Customers,Dormant Customers
13573,50,2,294.4,2,147.2,False,3,,
13575,23,5,732.0699999999999,5,146.414,False,2,Recent Low-Engagement,Recent Low-Engagement
13576,10,18,6717.34,12,373.18555555555554,False,1,High-Value & Active,High-Value & Active
13577,25,4,1687.6000000000001,4,421.90000000000003,False,4,Regular Buyers,Regular Buyers
13579,14,2,467.04,2,233.52,False,2,Recent Low-Engagement,Recent Low-Engagement
13581,309,1,118.0,1,118.0,False,0,Dormant Customers,Dormant Customers
13583,155,1,781.03,1,781.03,False,2,Recent Low-Engagement,Recent Low-Engagement
13584,306,1,142.4,1,142.4,False,0,Dormant Customers,Dormant Customers
13587,63,1,712.4,1,712.4,False,2,Recent Low-Engagement,Recent Low-Engagement
13588,15,9,2478.95,6,275.43888888888887,False,4,Regular Buyers,Regular Buyers
13589,14,2,379.65,2,189.825,False,3,,
13590,11,6,1981.92,6,330.32,False,4,Regular Buyers,Regular Buyers
13591,64,3,1117.13,3,372.3766666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13592,35,4,247.95999999999998,3,61.989999999999995,False,2,Recent Low-Engagement,Recent Low-Engagement
13593,108,5,2037.0800000000002,4,407.41600000000005,False,4,Regular Buyers,Regular Buyers
13594,52,1,396.97,1,396.97,False,3,,
13596,5,2,697.04,2,348.52,False,2,Recent Low-Engagement,Recent Low-Engagement
13598,47,1,180.17000000000002,1,180.17000000000002,False,3,,
13599,1,21,5153.67,9,245.41285714285715,False,1,High-Value & Active,High-Value & Active
13600,312,1,219.52,1,219.52,False,0,Dormant Customers,Dormant Customers
13601,45,2,693.32,2,346.66,False,2,Recent Low-Engagement,Recent Low-Engagement
13602,64,1,428.89,1,428.89,False,3,,
13603,26,1,164.34,1,164.34,False,3,,
13606,29,3,280.53999999999996,3,93.51333333333332,False,3,,
13607,40,1,678.01,1,678.01,False,2,Recent Low-Engagement,Recent Low-Engagement
13610,12,7,1131.88,7,161.69714285714286,False,4,Regular Buyers,Regular Buyers
13611,89,3,1171.8,3,390.59999999999997,False,2,Recent Low-Engagement,Recent Low-Engagement
13614,24,4,1610.46,4,402.615,False,4,Regular Buyers,Regular Buyers
13615,318,1,417.69,1,417.69,False,0,Dormant Customers,Dormant Customers
13617,40,3,544.18,3,181.39333333333332,False,2,Recent Low-Engagement,Recent Low-Engagement
13618,173,1,177.34,1,177.34,False,0,Dormant Customers,Dormant Customers
13621,116,1,213.85,1,213.85,False,3,,
13623,30,5,747.78,5,149.55599999999998,False,2,Recent Low-Engagement,Recent Low-Engagement
13626,252,1,257.23,1,257.23,False,0,Dormant Customers,Dormant Customers
13627,59,5,1638.47,5,327.694,False,4,Regular Buyers,Regular Buyers
13629,23,11,7792.36,9,708.3963636363636,False,1,High-Value & Active,High-Value & Active
13630,5,7,2031.78,6,290.2542857142857,False,4,Regular Buyers,Regular Buyers
13631,99,11,3070.42,5,279.1290909090909,False,4,Regular Buyers,Regular Buyers
13632,24,5,2121.27,4,424.254,False,4,Regular Buyers,Regular Buyers
13634,33,5,1575.16,5,315.03200000000004,False,4,Regular Buyers,Regular Buyers
13635,67,1,1071.03,1,1071.03,False,2,Recent Low-Engagement,Recent Low-Engagement
13636,36,5,949.12,5,189.824,False,4,Regular Buyers,Regular Buyers
13637,52,3,810.5,3,270.1666666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13638,15,1,122.64,1,122.64,False,3,,
13639,74,1,1033.34,1,1033.34,False,2,Recent Low-Engagement,Recent Low-Engagement
13642,215,1,354.8,1,354.8,False,0,Dormant Customers,Dormant Customers
13643,31,3,519.44,3,173.14666666666668,False,2,Recent Low-Engagement,Recent Low-Engagement
13644,16,4,2624.26,4,656.065,False,4,Regular Buyers,Regular Buyers
13645,120,1,252.1,1,252.1,False,3,,
13647,9,4,1678.1200000000001,4,419.53000000000003,False,4,Regular Buyers,Regular Buyers
13649,256,2,346.6,2,173.3,False,0,Dormant Customers,Dormant Customers
13650,16,6,1836.34,5,306.0566666666667,False,4,Regular Buyers,Regular Buyers
13651,35,2,94.2,2,47.1,False,3,,
13652,45,3,1095.08,3,365.02666666666664,False,2,Recent Low-Engagement,Recent Low-Engagement
13654,43,6,2707.33,5,451.22166666666664,False,4,Regular Buyers,Regular Buyers
13655,114,2,932.97,2,466.485,False,2,Recent Low-Engagement,Recent Low-Engagement
13656,164,2,379.65,2,189.825,False,0,Dormant Customers,Dormant Customers
13657,10,2,382.14,2,191.07,False,3,,
13658,9,5,2639.17,3,527.8340000000001,False,4,Regular Buyers,Regular Buyers
13659,205,2,1573.2,2,786.6,False,0,Dormant Customers,Dormant Customers
13662,85,3,897.76,3,299.25333333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13663,179,1,189.47,1,189.47,False,0,Dormant Customers,Dormant Customers
13666,60,3,84.65,2,28.21666666666667,False,3,,
13667,149,1,305.02,1,305.02,False,3,,
13668,2,21,6363.59,12,303.02809523809526,False,1,High-Value & Active,High-Value & Active
13669,50,2,218.55,2,109.275,False,3,,
13670,75,1,349.7,1,349.7,False,3,,
13672,301,2,186.39000000000001,2,93.19500000000001,False,0,Dormant Customers,Dormant Customers
13673,18,2,396.92,1,198.46,False,3,,
13675,151,2,486.82000000000005,2,243.41000000000003,False,2,Recent Low-Engagement,Recent Low-Engagement
13678,151,1,232.6,1,232.6,False,3,,
13680,1,4,3722.42,3,930.605,False,4,Regular Buyers,Regular Buyers
13681,17,4,827.83,3,206.9575,False,2,Recent Low-Engagement,Recent Low-Engagement
13682,187,1,59.5,1,59.5,False,0,Dormant Customers,Dormant Customers
13684,285,1,67.23,1,67.23,False,0,Dormant Customers,Dormant Customers
13685,2,7,3119.44,2,445.63428571428574,False,4,Regular Buyers,Regular Buyers
13686,182,1,72.0,1,72.0,False,0,Dormant Customers,Dormant Customers
13689,63,1,910.0,1,910.0,False,2,Recent Low-Engagement,Recent Low-Engagement
13690,59,1,172.25,1,172.25,False,3,,
13692,24,3,1488.32,3,496.1066666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
13694,3,50,65039.62,13,1300.7924,False,1,High-Value & Active,High-Value & Active
13695,31,15,2504.13,9,166.942,False,1,High-Value & Active,High-Value & Active
13697,38,1,151.29999999999998,1,151.29999999999998,False,3,,
13699,155,1,308.58000000000004,1,308.58000000000004,False,3,,
13700,26,10,2265.12,7,226.512,False,4,Regular Buyers,Regular Buyers
13703,318,1,99.5,1,99.5,False,0,Dormant Customers,Dormant Customers
13704,5,9,2308.06,4,256.4511111111111,False,4,Regular Buyers,Regular Buyers
13705,7,3,711.86,3,237.28666666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
13706,302,1,330.79,1,330.79,False,0,Dormant Customers,Dormant Customers
13707,267,2,806.41,2,403.205,False,0,Dormant Customers,Dormant Customers
13708,271,1,296.88,1,296.88,False,0,Dormant Customers,Dormant Customers
13709,3,13,6328.05,6,486.7730769230769,False,1,High-Value & Active,High-Value & Active
13710,31,1,180.48,1,180.48,False,3,,
13711,218,2,252.06,1,126.03,False,0,Dormant Customers,Dormant Customers
13712,246,1,228.84,1,228.84,False,0,Dormant Customers,Dormant Customers
13715,281,5,1079.34,3,215.868,False,0,Dormant Customers,Dormant Customers
13716,269,1,138.28,1,138.28,False,0,Dormant Customers,Dormant Customers
13717,32,6,1445.01,6,240.835,False,4,Regular Buyers,Regular Buyers
13718,246,2,306.55,2,153.275,False,0,Dormant Customers,Dormant Customers
13719,15,5,1041.68,4,208.336,False,4,Regular Buyers,Regular Buyers
13720,116,4,799.9,4,199.975,False,2,Recent Low-Engagement,Recent Low-Engagement
13721,36,1,524.14,1,524.14,False,3,,
13722,131,3,2375.41,2,791.8033333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13723,217,1,199.85000000000002,1,199.85000000000002,False,0,Dormant Customers,Dormant Customers
13725,49,8,1980.56,5,247.57,False,4,Regular Buyers,Regular Buyers
13726,38,2,1079.6599999999999,2,539.8299999999999,False,2,Recent Low-Engagement,Recent Low-Engagement
13727,28,2,333.48,1,166.74,False,3,,
13728,36,6,1016.14,6,169.35666666666665,False,4,Regular Buyers,Regular Buyers
13730,135,2,752.6,1,376.3,False,2,Recent Low-Engagement,Recent Low-Engagement
13731,219,2,610.59,2,305.295,False,0,Dormant Customers,Dormant Customers
13732,28,1,491.86,1,491.86,False,3,,
13735,24,4,2885.2400000000002,4,721.3100000000001,False,4,Regular Buyers,Regular Buyers
13736,5,2,731.9,2,365.95,False,2,Recent Low-Engagement,Recent Low-Engagement
13737,200,1,339.59999999999997,1,339.59999999999997,False,0,Dormant Customers,Dormant Customers
13739,18,1,216.9,1,216.9,False,3,,
13740,240,1,350.75,1,350.75,False,0,Dormant Customers,Dormant Customers
13741,71,3,668.4300000000001,3,222.81000000000003,False,2,Recent Low-Engagement,Recent Low-Engagement
13742,16,12,3131.02,7,260.91833333333335,False,1,High-Value & Active,High-Value & Active
13743,2,7,1341.6,6,191.65714285714284,False,4,Regular Buyers,Regular Buyers
13744,95,2,1156.36,2,578.18,False,2,Recent Low-Engagement,Recent Low-Engagement
13745,162,1,300.04,1,300.04,False,0,Dormant Customers,Dormant Customers
13747,373,1,79.6,1,79.6,False,0,Dormant Customers,Dormant Customers
13748,95,5,948.25,3,189.65,False,2,Recent Low-Engagement,Recent Low-Engagement
13750,53,5,1647.26,5,329.452,False,4,Regular Buyers,Regular Buyers
13751,288,1,296.25,1,296.25,False,0,Dormant Customers,Dormant Customers
13752,124,6,1186.28,5,197.71333333333334,False,4,Regular Buyers,Regular Buyers
13753,287,1,741.26,1,741.26,False,0,Dormant Customers,Dormant Customers
13754,151,2,282.59999999999997,2,141.29999999999998,False,3,,
13755,3,9,2161.35,3,240.14999999999998,False,4,Regular Buyers,Regular Buyers
13756,2,14,5189.52,9,370.68,False,1,High-Value & Active,High-Value & Active
13758,11,7,3190.55,5,455.79285714285714,False,4,Regular Buyers,Regular Buyers
13759,33,2,659.4100000000001,2,329.70500000000004,False,2,Recent Low-Engagement,Recent Low-Engagement
13760,54,2,286.79,2,143.395,False,3,,
13761,50,2,1070.65,2,535.325,False,2,Recent Low-Engagement,Recent Low-Engagement
13762,218,1,306.72,1,306.72,False,0,Dormant Customers,Dormant Customers
13763,63,1,1714.96,1,1714.96,False,2,Recent Low-Engagement,Recent Low-Engagement
13764,70,3,1521.76,3,507.25333333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13767,2,37,17220.36,12,465.41513513513513,False,1,High-Value & Active,High-Value & Active
13769,2,10,2796.51,9,279.651,False,4,Regular Buyers,Regular Buyers
13771,64,4,2634.45,3,658.6125,False,4,Regular Buyers,Regular Buyers
13772,33,3,1132.13,3,377.3766666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13774,81,1,345.0,1,345.0,False,3,,
13777,0,33,25977.16,13,787.1866666666666,False,1,High-Value & Active,High-Value & Active
13778,103,1,178.7,1,178.7,False,3,,
13780,7,2,360.01,2,180.005,False,3,,
13781,250,1,127.84,1,127.84,False,0,Dormant Customers,Dormant Customers
13782,12,6,912.0,5,152.0,False,4,Regular Buyers,Regular Buyers
13784,9,11,2462.79,9,223.89,False,4,Regular Buyers,Regular Buyers
13786,367,1,230.39999999999998,1,230.39999999999998,False,0,Dormant Customers,Dormant Customers
13787,75,2,309.04,2,154.52,False,3,,
13790,4,1,348.8,1,348.8,False,3,,
13791,127,2,1516.0,2,758.0,False,2,Recent Low-Engagement,Recent Low-Engagement
13792,66,2,195.55,2,97.775,False,3,,
13798,1,57,37153.85,13,651.8219298245614,False,1,High-Value & Active,High-Value & Active
13799,116,2,688.86,2,344.43,False,2,Recent Low-Engagement,Recent Low-Engagement
13800,309,1,558.32,1,558.32,False,0,Dormant Customers,Dormant Customers
13801,66,1,324.8,1,324.8,False,3,,
13802,138,3,4599.42,3,1533.14,False,4,Regular Buyers,Regular Buyers
13803,255,1,277.07,1,277.07,False,0,Dormant Customers,Dormant Customers
13804,30,7,2635.79,4,376.5414285714286,False,4,Regular Buyers,Regular Buyers
13805,52,2,924.6,2,462.3,False,2,Recent Low-Engagement,Recent Low-Engagement
13806,63,1,256.38,1,256.38,False,3,,
13807,367,1,112.6,1,112.6,False,0,Dormant Customers,Dormant Customers
13808,5,5,1747.66,3,349.53200000000004,False,4,Regular Buyers,Regular Buyers
13809,305,1,155.05,1,155.05,False,0,Dormant Customers,Dormant Customers
13810,28,3,1499.01,2,499.67,False,2,Recent Low-Engagement,Recent Low-Engagement
13811,183,3,814.5,2,271.5,False,2,Recent Low-Engagement,Recent Low-Engagement
13812,42,3,539.0,2,179.66666666666666,False,2,Recent Low-Engagement,Recent Low-Engagement
13813,39,4,1366.8600000000001,3,341.71500000000003,False,4,Regular Buyers,Regular Buyers
13814,92,2,1579.12,2,789.56,False,2,Recent Low-Engagement,Recent Low-Engagement
13815,22,4,4027.36,3,1006.84,False,4,Regular Buyers,Regular Buyers
13816,23,2,571.6700000000001,2,285.83500000000004,False,2,Recent Low-Engagement,Recent Low-Engagement
13817,29,2,382.98,2,191.49,False,3,,
13819,301,3,1140.35,2,380.1166666666666,False,0,Dormant Customers,Dormant Customers
13821,144,2,385.64,2,192.82,False,3,,
13822,5,2,632.0,2,316.0,False,2,Recent Low-Engagement,Recent Low-Engagement
13823,18,2,957.66,2,478.83,False,2,Recent Low-Engagement,Recent Low-Engagement
13824,32,5,1698.94,5,339.788,False,4,Regular Buyers,Regular Buyers
13826,176,1,189.5,1,189.5,False,0,Dormant Customers,Dormant Customers
13827,57,3,412.05,2,137.35,False,2,Recent Low-Engagement,Recent Low-Engagement
13828,22,1,209.49,1,209.49,False,3,,
13831,16,6,2202.99,5,367.16499999999996,False,4,Regular Buyers,Regular Buyers
13832,19,1,52.199999999999996,1,52.199999999999996,False,3,,
13833,159,1,384.8,1,384.8,False,0,Dormant Customers,Dormant Customers
13835,25,4,834.57,4,208.6425,False,2,Recent Low-Engagement,Recent Low-Engagement
13837,211,2,271.24,2,135.62,False,0,Dormant Customers,Dormant Customers
13838,5,4,691.73,3,172.9325,False,2,Recent Low-Engagement,Recent Low-Engagement
13841,252,1,85.0,1,85.0,False,0,Dormant Customers,Dormant Customers
13842,58,9,3385.62,9,376.18,False,4,Regular Buyers,Regular Buyers
13844,11,1,361.62,1,361.62,False,3,,
13845,64,1,312.98,1,312.98,False,3,,
13846,24,3,865.0600000000001,3,288.35333333333335,False,2,Recent Low-Engagement,Recent Low-Engagement
13848,92,3,1255.0,3,418.3333333333333,False,2,Recent Low-Engagement,Recent Low-Engagement
13849,51,2,1537.95,2,768.975,False,2,Recent Low-Engagement,Recent Low-Engagement
13850,129,1,1595.48,1,1595.48,False,2,Recent Low-Engagement,Recent Low-Engagement
13851,95,3,2651.46,3,883.82,False,2,Recent Low-Engagement,Recent Low-Engagement
13853,57,1,1090.14,1,1090.14,False,2,Recent Low-Engagement,Recent Low-Engagement
13854,8,25,8109.5199999999995,12,324.38079999999997,False,1,High-Value & Active,High-Value & Active
13856,168,3,388.5,2,129.5,False,2,Recent Low-Engagement,Recent Low-Engagement
13858,57,1,216.17,1,216.17,False,3,,
13859,326,1,201.16,1,201.16,False,0,Dormant Customers,Dormant Customers
13860,1,5,1245.9,4,249.18,False,4,Regular Buyers,Regular Buyers
13862,18,8,2209.36,8,276.17,False,4,Regular Buyers,Regular Buyers
13863,247,1,305.78,1,305.78,False,0,Dormant Customers,Dormant Customers
13865,58,4,501.56,4,125.39,False,2,Recent Low-Engagement,Recent Low-Engagement
13866,74,1,145.67000000000002,1,145.67000000000002,False,3,,
13867,31,3,1015.29,3,338.43,False,2,Recent Low-Engagement,Recent Low-Engagement
13868,7,2,3192.54,2,1596.27,False,2,Recent Low-Engagement,Recent Low-Engagement
13869,123,4,3104.95,4,776.2375,False,4,Regular Buyers,Regular Buyers
13870,2,8,2770.94,6,346.3675,False,4,Regular Buyers,Regular Buyers
13871,22,13,6403.25,10,492.5576923076923,False,1,High-Value & Active,High-Value & Active
13873,119,3,389.6,3,129.86666666666667,False,2,Recent Low-Engagement,Recent Low-Engagement
13874,358,1,540.45,1,540.45,False,0,Dormant Customers,Dormant Customers
13875,53,5,1786.79,5,357.358,False,4,Regular Buyers,Regular Buyers
13876,63,1,122.7,1,122.7,False,3,,
13877,86,1,117.24,1,117.24,False,3,,
13878,54,1,1281.53,1,1281.53,False,2,Recent Low-Engagement,Recent Low-Engagement
13880,21,13,3219.77,10,247.67461538461538,False,1,High-Value & Active,High-Value & Active
13881,3,20,17159.52,11,857.976,False,1,High-Value & Active,High-Value & Active
13882,2,5,1191.13,3,238.22600000000003,False,4,Regular Buyers,Regular Buyers
13883,10,5,2674.48,3,534.896,False,4,Regular Buyers,Regular Buyers
13884,7,5,787.6,3,157.52,False,4,Regular Buyers,Regular Buyers
13885,189,2,506.8,2,253.4,False,0,Dormant Customers,Dormant Customers
13886,71,1,243.56,1,243.56,False,3,,
13887,204,1,349.55,1,349.55,False,0,Dormant Customers,Dormant Customers
13888,119,2,605.63,2,302.815,False,2,Recent Low-Engagement,Recent Low-Engagement
13889,92,1,416.90000000000003,1,416.90000000000003,False,3,,
13890,1,10,1883.8100000000002,5,188.38100000000003,False,4,Regular Buyers,Regular Buyers
